,property_type_Apartment,property_type_Hotel,property_type_House,property_type_Other,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_rate,latitude,longitude,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym,distance_from_MRT,distance_from_Bus,distance_from_Mall,distance_from_School,distance_from_Food,distanceCluster
1253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.3101,103.8621,1,1,1,49.0,331,1,4.0,5.0,3.0,5.0,5.0,5.0,3.0,10,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,1.0382246873677932,0.1544688783575507,1.7473317181834702,0.7910026280971573,0.0482679665211746,0
1254,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.33817,103.92209,2,4,1,40.0,183,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1.818476290336454,0.0971408533573764,4.4241452098619884,1.4770935473012667,0.0324795426436199,0
1255,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.31181,103.85895,1,1,1,69.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,1.3777390769702218,0.1559226074186407,1.6699111519347083,0.9215509198336252,0.0396022939307503,0
1256,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,1.3269,103.85245,7,3,4,215.0,75,10,4.2,4.4,3.9,4.6,4.6,4.6,4.3,4,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,2.7118302887061447,0.1970201377513225,1.861706202681336,0.7693411047802735,0.2879222860628607,0
1257,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.31588,103.90364,2,1,1,100.0,178,28,4.86,4.82,4.75,4.89,4.96,4.82,4.89,7,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,0.4439797615664025,0.1547045559663304,1.418085608366386,1.001852306484221,0.2393233245350869,0
1258,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,1.3147,103.88163000000002,1,1,1,39.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,11,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,0.2411152199184873,0.0715326267930407,2.360222962180614,0.0953966151004473,0.0507677842843705,0
1259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.3147,103.88163000000002,1,1,1,39.0,331,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,0.2411152199184873,0.0715326267930407,2.360222962180614,0.0953966151004473,0.0507677842843705,0
1260,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.31006,103.86226,1,1,1,49.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,1.0213049509879677,0.1486893553775856,1.7571595826729454,0.7939393700017309,0.0659619378028075,0
1261,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.31144,103.86032,1,1,1,59.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,1.2249173646283402,0.1673167659265634,1.725055243797266,0.8856337068423492,0.0309900891126009,0
1262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.95,1.27499,103.84535,2,1,1,160.0,273,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,2.7765669189067537,0.0352201909554228,1.5604906723360694,0.7348615065460489,0.075521580484462,2
1263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,1.34036,103.87977,3,2,4,250.0,178,1,0.0,4.8,4.69,4.93,4.95,4.88,4.6,7,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.681302628519912,0.2419927442837817,1.5920280849745572,1.135072180102386,0.5589224561256803,0
1264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.3147,103.88163000000002,1,1,1,39.0,331,1,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,True,False,0.2411152199184873,0.0715326267930407,2.360222962180614,0.0953966151004473,0.0507677842843705,0
1265,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.30738,103.76242,1,1,1,48.0,173,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.913567510495471,0.0596326481379338,9.532927016061585,0.7091400171278256,0.1932477875289454,1
1266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.81,1.35432,103.88926,1,2,2,70.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,True,3.427167335986727,0.0559274856106863,3.429928628749442,1.6486088861426538,0.2219131353405726,0
1267,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,1.2841,103.84253,1,1,1,59.0,331,1,5.0,5.0,3.0,5.0,5.0,5.0,5.0,11,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,2.929609394939978,0.0566289521844443,0.679254539573551,0.4353430230141636,0.0956219696695484,2
1268,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.98,1.30715,103.84713,5,2,4,240.0,173,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,2.7336671304237363,0.2099218283709273,0.9691247683021702,0.8932008985989365,0.3779836814757523,2
1269,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.28754,103.84993,1,1,1,105.0,235,7,4.29,4.43,4.57,4.71,4.57,4.86,4.43,4,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2.148937370077641,0.1801141996834788,0.4473844233429081,0.3660500308748307,0.0710391353928444,2
1270,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.28742,103.84822,2,1,1,120.0,235,3,4.33,5.0,4.0,5.0,4.67,5.0,4.33,4,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2.338209020292304,0.0217528769191466,0.2868595601092563,0.2386448726574437,0.0061234619608845,2
1271,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.28897,103.848,1,1,1,55.0,235,16,4.31,4.69,4.44,4.44,4.44,4.75,4.56,4,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2.337593822469861,0.0484740111467004,0.2023942471693344,0.1025453506140439,0.0303646933046783,2
1272,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9,1.30909,103.85459,2,1,2,120.0,303,53,4.85,4.85,4.87,4.94,4.91,4.75,4.43,8,False,False,True,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,1.8805599289156416,0.1662435704165324,1.1770008751297625,0.8146515660006804,0.0396220380081278,2
1273,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.31017,103.86266,1,1,1,43.0,331,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0.9755040484134472,0.1083161113581722,1.7980417355274316,0.8239172886519606,0.0746009393728388,0
1274,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2836,103.8294,2,1,1,250.0,362,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,1.557027867871289,0.1137519502207295,1.9595736951373512,0.2790097224286946,0.098277294331489,2
1275,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29702,103.80439,6,3,3,420.0,362,1,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,0.3233733480372555,0.1428459432076422,4.730443180727755,0.9927049316271505,0.7063794328444769,4
1276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.30482,103.78462,4,2,2,300.0,364,2,4.5,4.0,4.5,5.0,5.0,4.5,4.5,4,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9903034903491053,0.3124615833202243,7.065855852254022,0.7528554419596686,0.2538698580511169,4
1277,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.28976,103.84939,2,1,1,148.0,365,5,4.8,4.4,4.0,4.8,5.0,5.0,4.2,7,False,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,2.175708712296741,0.0564006383650539,0.3667766629409372,0.2575064587230753,0.1279133615167043,2
1278,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.28612,103.83153,1,1,1,34.0,365,1,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.687320663271741,0.0997704154146118,1.659722714441707,0.2703438187174994,0.1279188530588067,2
1279,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2844,103.83353,1,1,1,28.0,365,4,4.25,4.75,4.75,4.25,4.75,3.5,4.5,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.952655588041859,0.0714907434338183,1.4963270208530273,0.5273215264486402,0.0200059050854569,2
1280,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.28471,103.83366,1,1,1,30.0,365,7,4.43,4.71,4.14,5.0,4.86,4.29,4.86,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.956498754470992,0.0411489701509397,1.4712203433034503,0.5298504913757581,0.0185818781782425,2
1281,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.3109,103.85846,1,1,1,69.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,1.4330693163017387,0.0683839073727452,1.5554205754800563,0.8253649008232505,0.0281132590187206,0
1282,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.28389,103.83154,1,1,1,34.0,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.7625980140012172,0.2342809563938507,1.7237538163704127,0.3654796698949299,0.1359205632199101,2
1283,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.28584,103.83342,1,1,1,36.0,365,2,4.0,4.5,5.0,5.0,5.0,4.0,4.0,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.8989978516272707,0.0693959719649719,1.4612992689320292,0.4812400928233866,0.0771565361370837,2
1284,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.31197,103.76126,6,3,3,405.0,364,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0.5621684552951415,0.1318363921361098,9.779640812962684,0.2141566615135609,0.1468432168104633,4
1285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.28426,103.8336,1,1,1,26.0,365,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.9647740845671848,0.0778253755019937,1.4944346433332547,0.5402708439796046,0.0358557155386489,2
1286,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.28454,103.83187,1,1,1,32.0,365,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1.7723581704306537,0.1534590708668744,1.666243071882994,0.3531039759334579,0.0648587258119296,2
1287,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3112,103.7953,2,1,1,98.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0295888646274596,0.0844116233268357,6.171340547065567,0.7646488200699149,0.0083083605469272,2
