,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym
1575,1.0,Yishun,North Region,1.4156,103.84413,Apartment,Private room,1,1.0,1.0,80.0,246,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True
1576,0.8,Bukit Merah,Central Region,1.2758,103.84006,Apartment,Entire home/apt,2,1.0,1.0,228.0,345,6,5.0,5.0,4.83,5.0,5.0,5.0,4.67,9,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True
1577,0.0,Tampines,East Region,1.3481,103.9596,Apartment,Private room,2,1.0,1.0,80.0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
1578,1.0,Jurong East,West Region,1.33637,103.74151,Apartment,Private room,2,1.0,1.0,128.0,72,1,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True
1581,0.9,Kallang,Central Region,1.30965,103.86186,Apartment,Private room,1,1.0,1.0,49.0,331,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
1582,0.0,Bedok,East Region,1.32025,103.95725,Apartment,Entire home/apt,2,1.0,1.0,90.0,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1583,0.0,Newton,Central Region,1.30696,103.83596,Apartment,Entire home/apt,2,1.0,1.0,527.0,236,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1584,0.0,Newton,Central Region,1.30696,103.83596,Apartment,Entire home/apt,2,1.0,1.0,482.0,234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1585,0.0,Newton,Central Region,1.30599,103.83708,Apartment,Entire home/apt,2,1.0,1.0,462.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1586,0.95,Tanglin,Central Region,1.3084,103.82597,Apartment,Entire home/apt,5,2.0,3.0,615.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True
1587,0.0,Bedok,East Region,1.31418,103.90769,Apartment,Entire home/apt,6,2.0,5.0,220.0,0,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1588,0.5,Kallang,Central Region,1.32744,103.86243,Apartment,Private room,2,1.0,1.0,30.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1589,1.0,Downtown Core,Central Region,1.27996,103.8464,Apartment,Entire home/apt,2,1.0,1.0,172.0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True
1590,1.0,Downtown Core,Central Region,1.2748,103.84702,House,Entire home/apt,2,1.0,1.0,125.0,0,4,3.5,4.0,3.25,3.75,4.0,4.25,3.5,7,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True
1591,1.0,River Valley,Central Region,1.29452,103.83706,House,Entire home/apt,6,3.0,3.0,400.0,363,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1592,0.0,Bukit Merah,Central Region,1.2907,103.82812,Apartment,Private room,2,1.0,2.0,67.0,179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
1594,1.0,Clementi,West Region,1.3223,103.75713,House,Private room,2,1.0,1.0,150.0,62,15,5.0,5.0,4.93,5.0,5.0,4.67,4.93,11,False,True,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,False,True,False,True,False,True,True,True,True,True,True,False,False,False,False
1595,0.5,Kallang,Central Region,1.32588,103.86234,Apartment,Private room,2,1.0,1.0,40.0,365,2,4.0,3.0,3.0,4.5,4.5,3.5,4.5,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1596,0.9,Kallang,Central Region,1.31131,103.86041,Apartment,Private room,1,1.0,1.0,49.0,331,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,10,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
1597,0.0,Downtown Core,Central Region,1.27634,103.84507,Apartment,Private room,4,1.0,2.0,118.0,177,4,4.75,4.75,4.5,4.75,4.75,5.0,4.75,4,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1598,0.0,River Valley,Central Region,1.29746,103.84153,Other,Private room,2,1.0,1.0,68.0,90,25,4.64,4.52,4.24,4.68,4.8,4.76,4.68,7,True,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True
1599,0.0,River Valley,Central Region,1.29762,103.84157,Other,Private room,1,1.0,1.0,59.0,90,20,4.95,4.95,4.6,4.9,4.85,4.9,4.9,7,True,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,True
1600,0.95,Bukit Merah,Central Region,1.27317,103.83434,House,Entire home/apt,2,1.0,1.0,287.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,False
1601,0.0,Bukit Merah,Central Region,1.27368,103.83432,Apartment,Entire home/apt,2,1.0,1.0,149.0,179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1602,0.94,Bukit Merah,Central Region,1.27228,103.83394,House,Entire home/apt,2,1.0,1.0,161.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,False
1603,0.95,Bukit Merah,Central Region,1.27386,103.83233,House,Entire home/apt,2,1.0,1.0,297.0,364,1,3.0,5.0,5.0,4.0,5.0,3.0,3.0,6,True,True,False,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False
1604,0.94,Bukit Merah,Central Region,1.27437,103.83293,House,Entire home/apt,2,1.0,1.0,168.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,False,False,False
1605,0.9,Kallang,Central Region,1.31212,103.86349,Apartment,Private room,1,1.0,1.0,43.0,331,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
1606,1.0,Choa Chu Kang,West Region,1.39926,103.74614,Other,Private room,2,1.0,2.0,55.0,319,17,5.0,4.81,4.88,4.88,4.88,5.0,4.88,4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
1607,0.0,Queenstown,Central Region,1.30468,103.79806,Apartment,Private room,1,1.0,1.0,43.0,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1608,1.0,Marine Parade,Central Region,1.30674,103.89852,Apartment,Entire home/apt,3,2.0,3.0,160.0,218,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False
1609,0.95,Bukit Merah,Central Region,1.27229,103.83286,House,Entire home/apt,2,1.0,2.0,309.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
1610,0.94,Bukit Merah,Central Region,1.27399,103.83267,House,Entire home/apt,2,1.0,2.0,172.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,True,False,True,True,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
1611,1.0,Geylang,Central Region,1.31237,103.88693,Apartment,Private room,4,1.0,3.0,80.0,269,9,4.22,4.33,3.78,4.56,4.67,4.56,4.33,8,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1612,0.94,Hougang,North-East Region,1.37484,103.88044,Apartment,Entire home/apt,4,2.0,3.0,499.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True
1613,0.0,Geylang,Central Region,1.31399,103.89803,House,Private room,1,1.0,1.0,70.0,362,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
