,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,amenities,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years
1235,0.9,Bukit Merah,Central Region,1.28404,103.83408,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Ethernet connection"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",59.0,331,2,5.0,4.5,4.0,5.0,5.0,5.0,4.5,10
1236,0.9,Bukit Merah,Central Region,1.28451,103.83381,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Ethernet connection"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",56.0,228,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10
1237,0.9,Outram,Central Region,1.28359,103.84135,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Dryer"", ""Paid parking on premises"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Shampoo"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",69.0,177,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5
1238,0.95,Kallang,Central Region,1.29872,103.86055,Apartment,Entire home/apt,2,1.0,1.0,"[""Cooking basics"", ""First aid kit"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Smoking allowed"", ""Wifi"", ""Breakfast"", ""Long term stays allowed"", ""High chair"", ""Oven"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Microwave"", ""Elevator"", ""Dryer"", ""Dishwasher"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""TV with standard cable"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Dishes and silverware"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Backyard"", ""Shampoo"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Babysitter recommendations"", ""Hot water"", ""Coffee maker"", ""Washer""]",435.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
1239,0.9,Kallang,Central Region,1.3104,103.86166,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Keypad"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Self check-in"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",49.0,331,1,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5
1240,0.81,Downtown Core,Central Region,1.28197,103.85214,Apartment,Entire home/apt,1,1.0,1.0,"[""Heating"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Hot tub"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Elevator"", ""Dryer"", ""Pool"", ""Gym"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Washer""]",135.0,212,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8
1241,0.9,Bukit Merah,Central Region,1.28405,103.83417,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",59.0,228,4,5.0,5.0,4.75,5.0,5.0,5.0,4.75,5
1242,0.98,Geylang,Central Region,1.31499,103.90373,House,Private room,1,1.0,1.0,"[""Air conditioning"", ""Security cameras on property"", ""Iron"", ""Private living room"", ""Hair dryer"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer""]",35.0,180,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,4
1243,0.8,Bukit Merah,Central Region,1.28428,103.83395,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",56.0,228,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,7
1244,0.94,River Valley,Central Region,1.30199,103.82875,Apartment,Entire home/apt,3,1.0,1.0,"[""Cooking basics"", ""First aid kit"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Toaster"", ""Bathtub"", ""Wifi"", ""Breakfast"", ""Long term stays allowed"", ""High chair"", ""Oven"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Microwave"", ""Elevator"", ""Cleaning available during stay"", ""Dryer"", ""Outdoor furniture"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""TV with standard cable"", ""Baby bath"", ""Freezer"", ""Conditioner"", ""Essentials"", ""Clothing storage: closet"", ""Hangers"", ""Free parking on premises"", ""Hot water kettle"", ""Dishes and silverware"", ""Patio or balcony"", ""Sound system"", ""Cleaning products"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Backyard"", ""Shampoo"", ""Shower gel"", ""Smoke alarm"", ""Dining table"", ""Bed linens"", ""Wine glasses"", ""Luggage dropoff allowed"", ""Body soap"", ""Hot water"", ""Safe"", ""Coffee maker"", ""BBQ grill""]",500.0,355,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
1245,0.9,Kallang,Central Region,1.31023,103.86146,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Keypad"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Self check-in"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",59.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5
1246,0.81,Downtown Core,Central Region,1.28065,103.85155,Apartment,Entire home/apt,1,1.0,1.0,"[""Indoor fireplace"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Hot tub"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Elevator"", ""Dryer"", ""Pool"", ""Gym"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Washer""]",113.0,313,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8
1247,0.95,Singapore River,Central Region,1.29099,103.84237,Apartment,Entire home/apt,3,1.0,1.0,"[""Cooking basics"", ""First aid kit"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Smoking allowed"", ""Toaster"", ""Bathtub"", ""Wifi"", ""Breakfast"", ""Long term stays allowed"", ""High chair"", ""Oven"", ""Iron"", ""Pack \u2019n play/Travel crib"", ""Crib"", ""Microwave"", ""Elevator"", ""Dryer"", ""Paid parking on premises"", ""Pool"", ""Gym"", ""Stove"", ""Game console"", ""Air conditioning"", ""TV with standard cable"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Hot water kettle"", ""Dishes and silverware"", ""Paid parking off premises"", ""Cleaning products"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Backyard"", ""Shampoo"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Babysitter recommendations"", ""Hot water"", ""Coffee maker"", ""BBQ grill"", ""Washer""]",470.0,355,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
1250,0.8,Bukit Merah,Central Region,1.28436,103.83392,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Dryer"", ""Keypad"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Self check-in"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",59.0,331,2,5.0,5.0,4.5,5.0,5.0,5.0,5.0,11
1251,0.98,Tanglin,Central Region,1.29843,103.82838,Apartment,Private room,1,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""First aid kit"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Private living room"", ""Elevator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Dryer"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Pool"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer""]",50.0,90,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,6
1252,0.98,Bishan,Central Region,1.36298,103.83862,Apartment,Private room,1,1.0,1.0,"[""Shampoo"", ""Private living room"", ""Essentials"", ""Kitchen"", ""Hangers"", ""Pool"", ""Wifi"", ""Long term stays allowed"", ""Washer""]",500.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,7
1253,0.8,Outram,Central Region,1.28379,103.84159,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Dryer"", ""Paid parking on premises"", ""Keypad"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Self check-in"", ""Extra pillows and blankets"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",48.0,331,1,3.0,3.0,3.0,5.0,5.0,5.0,4.0,7
1254,1.0,Downtown Core,Central Region,1.27615,103.84504,Apartment,Entire home/apt,2,1.0,1.0,"[""Cooking basics"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Microwave"", ""Elevator"", ""Dryer"", ""Pool"", ""Gym"", ""Stove"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Bed linens"", ""Washer""]",149.0,0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.5,7
1255,0.9,Kallang,Central Region,1.31096,103.85202,House,Entire home/apt,2,1.0,3.0,"[""Cooking basics"", ""First aid kit"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Crib"", ""Microwave"", ""Elevator"", ""Stove"", ""Host greets you"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Carbon monoxide alarm"", ""Shared patio or balcony"", ""Washer""]",140.0,0,80,4.74,4.84,4.73,4.79,4.83,4.73,4.63,8
1256,0.98,Novena,Central Region,1.31439,103.84467,Apartment,Private room,2,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Microwave"", ""Elevator"", ""Paid parking on premises"", ""Children\u2019s books and toys"", ""Single level home"", ""Stove"", ""Lock on bedroom door"", ""Host greets you"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Patio or balcony"", ""Fire extinguisher"", ""Shampoo"", ""Shower gel"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",150.0,365,10,4.2,4.0,4.4,4.5,4.1,4.2,3.7,4
1257,0.98,Tanglin,Central Region,1.29436,103.82907,Apartment,Entire home/apt,3,1.0,1.0,"[""Cooking basics"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Shared backyard \u2013 Fully fenced"", ""Bidet"", ""Toaster"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Drying rack for clothing"", ""Microwave"", ""Elevator"", ""Gym"", ""Single level home"", ""Stove"", ""Host greets you"", ""Air conditioning"", ""TV with standard cable"", ""Freezer"", ""Paid parking lot on premises \u2013 1 space"", ""Essentials"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Clothing storage: closet"", ""Free parking on premises"", ""Hot water kettle"", ""Dishes and silverware"", ""Cleaning products"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Shampoo"", ""Shower gel"", ""Dining table"", ""Bed linens"", ""Shared pool"", ""Body soap"", ""Hot water"", ""Laundromat nearby"", ""Washer""]",148.0,0,24,4.7,4.83,4.65,4.96,4.78,4.83,4.7,4
1258,0.0,Jurong West,West Region,1.33638,103.69361,House,Private room,1,1.0,1.0,"[""Air conditioning"", ""Shampoo"", ""Iron"", ""Elevator"", ""Essentials"", ""Hair dryer"", ""Private entrance"", ""Hot water"", ""Hangers"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer""]",50.0,244,8,4.88,4.88,4.38,5.0,5.0,4.88,4.88,4
1259,0.9,Outram,Central Region,1.28529,103.84204,Apartment,Private room,1,1.0,1.0,"[""Cooking basics"", ""Heating"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Oven"", ""Iron"", ""Microwave"", ""Elevator"", ""Dryer"", ""Paid parking on premises"", ""Stove"", ""Lock on bedroom door"", ""Air conditioning"", ""Essentials"", ""Hangers"", ""Dishes and silverware"", ""Paid parking off premises"", ""Extra pillows and blankets"", ""Shampoo"", ""Bed linens"", ""Luggage dropoff allowed"", ""Hot water"", ""Washer""]",59.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,5
1260,0.98,Bishan,Central Region,1.3533,103.83454,Apartment,Private room,1,1.0,1.0,"[""First aid kit"", ""Refrigerator"", ""Hair dryer"", ""Private entrance"", ""Wifi"", ""Long term stays allowed"", ""Private living room"", ""Elevator"", ""Dryer"", ""Gym"", ""Single level home"", ""Lock on bedroom door"", ""Air conditioning"", ""Security cameras on property"", ""Building staff"", ""Essentials"", ""Hangers"", ""Self check-in"", ""Extra pillows and blankets"", ""Bed linens"", ""Hot water"", ""Lake access"", ""Washer""]",65.0,87,11,4.91,4.91,4.91,4.73,4.82,4.82,4.82,8
1261,0.5,River Valley,Central Region,1.29417,103.83844,Apartment,Private room,1,1.0,2.0,"[""Air conditioning"", ""Shampoo"", ""Iron"", ""Heating"", ""Smoke alarm"", ""Elevator"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Cleaning available during stay"", ""Hangers"", ""Hot water"", ""TV"", ""Pool"", ""Wifi"", ""Gym"", ""Host greets you"", ""Long term stays allowed""]",135.0,363,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,7
1262,0.98,Serangoon,North-East Region,1.38328,103.86828,House,Private room,2,1.0,3.0,"[""Air conditioning"", ""Shampoo"", ""Iron"", ""Free street parking"", ""Essentials"", ""Hair dryer"", ""Kitchen"", ""Hangers"", ""TV"", ""Pool"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer""]",78.0,90,33,4.76,4.85,4.73,4.88,4.82,4.21,4.73,9
1263,0.98,Sengkang,North-East Region,1.39256,103.90516,Apartment,Private room,6,3.0,3.0,"[""Air conditioning"", ""Iron"", ""Heating"", ""Elevator"", ""Essentials"", ""Kitchen"", ""Free parking on premises"", ""Hangers"", ""Wifi"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Washer""]",330.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,4
1264,0.98,Rochor,Central Region,1.30257,103.8602,Hotel,Hotel room,1,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""Security cameras on property"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",57.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,4
1265,0.98,Rochor,Central Region,1.30264,103.85963,Hotel,Hotel room,1,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""Security cameras on property"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",55.0,0,5,4.0,4.0,4.6,4.2,4.8,4.6,4.4,4
1266,0.9,Rochor,Central Region,1.31097,103.85411,House,Entire home/apt,2,1.0,2.0,"[""Cooking basics"", ""First aid kit"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Private patio or balcony"", ""Iron"", ""Crib"", ""Microwave"", ""Elevator"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Bed linens"", ""Hot water"", ""Carbon monoxide alarm"", ""Washer""]",120.0,170,68,4.68,4.71,4.74,4.85,4.88,4.76,4.5,8
1267,0.98,Rochor,Central Region,1.30255,103.85847,Hotel,Hotel room,1,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""Security cameras on property"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",56.0,0,7,4.71,4.71,4.71,4.71,4.57,5.0,4.43,4
1268,0.98,Downtown Core,Central Region,1.30083,103.8581,Hotel,Hotel room,1,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""Security cameras on property"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",54.0,0,70,4.66,4.77,4.76,4.73,4.74,4.84,4.6,4
1269,0.98,Rochor,Central Region,1.3022,103.85818,Hotel,Hotel room,1,1.0,1.0,"[""Air conditioning"", ""Fire extinguisher"", ""Shampoo"", ""Security cameras on property"", ""Iron"", ""Smoke alarm"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Long term stays allowed""]",58.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,4
1270,0.9,Rochor,Central Region,1.31138,103.85273,House,Entire home/apt,2,1.0,2.0,"[""Cooking basics"", ""First aid kit"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Private patio or balcony"", ""Iron"", ""Crib"", ""Microwave"", ""Elevator"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Carbon monoxide alarm"", ""Washer""]",130.0,34,68,4.68,4.79,4.75,4.82,4.88,4.72,4.49,8
1271,0.9,Rochor,Central Region,1.30954,103.85358,House,Entire home/apt,2,1.0,2.0,"[""Cooking basics"", ""First aid kit"", ""Refrigerator"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""TV"", ""Wifi"", ""Long term stays allowed"", ""Private patio or balcony"", ""Iron"", ""Crib"", ""Microwave"", ""Elevator"", ""Stove"", ""Air conditioning"", ""Security cameras on property"", ""Free street parking"", ""Essentials"", ""Free parking on premises"", ""Hangers"", ""Dishes and silverware"", ""Fire extinguisher"", ""Shampoo"", ""Smoke alarm"", ""Hot water"", ""Carbon monoxide alarm"", ""Washer""]",120.0,163,71,4.85,4.9,4.77,4.86,4.92,4.82,4.7,8
